trip_date,payment_type,company,total_trips,total_revenue,total_tips,total_fare
2026-01-21,Credit Card,Taxicab Insurance Agency Llc,806,27187.45,4463.06,19087.19
2026-01-21,Credit Card,Top Cab,22,677.21,139.46,447.75
2026-01-21,Credit Card,Transit Administrative Center Inc,1130,30593.28,4740.09,23146.56
2026-01-21,Credit Card,U Taxicab,11,190.92,35.17,138.75
2026-01-21,Credit Card,Wolley Taxi,54,1605.84,287.14,1112.00
2026-01-21,Dispute,Chicago City Taxi Association,1,47.75,0.00,43.75
2026-01-21,Dispute,Transit Administrative Center Inc,3,109.50,0.00,76.00
2026-01-21,Mobile,5 Star Taxi,323,5287.24,501.44,4481.06
2026-01-21,Mobile,Blue Ribbon Taxi Association,237,3255.60,290.83,2834.27
2026-01-21,Mobile,Chicago Independents,639,9170.00,799.02,7929.98
2026-01-21,Mobile,Chicago Taxicab,3,95.89,16.14,69.75
2026-01-21,Mobile,Choice Taxi Association Inc,107,1607.40,114.16,1407.74
2026-01-21,Mobile,City Service,914,13649.22,1225.49,11665.57
2026-01-21,Mobile,Flash Cab,891,13446.39,1374.51,11427.13
2026-01-21,Mobile,Globe Taxi,209,2986.12,301.80,2536.82
2026-01-21,Mobile,Koam Taxi Association,23,293.76,24.25,258.01
2026-01-21,Mobile,Medallion Leasin,130,1863.14,189.29,1582.85
2026-01-21,Mobile,Setare Inc,3,72.40,12.65,54.25
2026-01-21,Mobile,Star North Taxi Management Llc,5,92.15,16.88,72.77
2026-01-21,Mobile,Sun Taxi,820,12665.04,1179.65,10841.38
2026-01-21,Mobile,Tac - American United Dispatch,18,232.63,44.63,179.00
2026-01-21,Mobile,Tac - Blue Diamond Dispatch,6,112.89,20.78,89.11
2026-01-21,Mobile,Tac - Checker Cab Dispatch,52,804.85,159.63,619.22
2026-01-21,Mobile,Tac - Yellow Cab Association,274,4343.27,795.69,3410.58
2026-01-21,Mobile,Tac - Yellow Non Color,11,158.69,26.51,126.68
2026-01-21,Mobile,Taxicab Insurance Agency Llc,987,15702.91,1633.97,13190.64
2026-01-21,Mobile,Top Cab,15,304.36,57.38,235.48
2026-01-21,Mobile,Wolley Taxi,33,452.35,48.01,374.34
2026-01-21,No Charge,Chicago Independents,1,7.25,0.00,3.25
2026-01-21,No Charge,Transit Administrative Center Inc,49,622.50,0.00,540.50
2026-01-21,Prcard,5 Star Taxi,102,2609.21,21.96,2582.75
2026-01-21,Prcard,Blue Ribbon Taxi Association,64,1736.66,15.91,1719.75
2026-01-21,Prcard,Chicago Independents,62,1076.94,10.69,1065.25
2026-01-21,Prcard,Choice Taxi Association Inc,2,67.25,0.00,67.25
2026-01-21,Prcard,City Service,81,2164.00,4.00,2160.00
2026-01-21,Prcard,Flash Cab,844,19280.31,73.31,19179.00
2026-01-21,Prcard,Globe Taxi,37,939.55,9.30,929.25
2026-01-21,Prcard,Koam Taxi Association,1,30.75,0.00,30.75
2026-01-21,Prcard,Medallion Leasin,5,49.75,0.00,49.75
2026-01-21,Prcard,Sun Taxi,78,1402.14,4.14,1396.00
2026-01-21,Prcard,Taxicab Insurance Agency Llc,108,1970.50,9.00,1955.50
2026-01-21,Prcard,Top Cab,1,15.75,0.00,15.75
2026-01-21,Prcard,Wolley Taxi,1,31.25,0.00,31.25
2026-01-21,Prepaid,Blue Ribbon Taxi Association,13,56.00,0.00,49.50
2026-01-21,Unknown,3556 - 36214 RC Andrews Cab,2,26.75,0.00,26.75
2026-01-21,Unknown,5167 - 71969 5167 Taxi Inc,2,32.25,0.00,32.25
2026-01-21,Unknown,Chicago City Taxi Association,2,46.75,0.00,46.75
2026-01-21,Unknown,Choice Taxi Association Inc,6,166.75,0.00,163.25
2026-01-21,Unknown,Transit Administrative Center Inc,383,8950.91,10.16,8848.75
2026-01-22,Cash,312 Medallion Management Corp,3,63.25,0.00,57.75
2026-01-22,Cash,5 Star Taxi,161,3500.03,0.00,3101.02
2026-01-22,Cash,Blue Ribbon Taxi Association,137,1904.00,0.00,1759.50
2026-01-22,Cash,Chicago City Taxi Association,73,767.25,0.00,651.25
2026-01-22,Cash,Chicago Independents,240,4721.67,0.00,4303.21
2026-01-22,Cash,Chicago Taxicab,9,51.50,0.00,51.50
2026-01-22,Cash,Choice Taxi Association Inc,80,708.01,0.00,652.01
2026-01-22,Cash,City Service,300,4340.25,0.00,3939.75
2026-01-22,Cash,Flash Cab,1184,32741.42,0.00,32404.17
2026-01-22,Cash,Globe Taxi,118,1595.72,0.00,1432.50
2026-01-22,Cash,Koam Taxi Association,3,15.25,0.00,15.25
2026-01-22,Cash,Medallion Leasin,88,988.51,0.00,892.01
2026-01-22,Cash,Patriot Taxi Dba Peace Taxi Associat,7,40.50,0.00,40.00
2026-01-22,Cash,Setare Inc,2,16.00,0.00,16.00
2026-01-22,Cash,Star North Taxi Management Llc,1,3.25,0.00,3.25
2026-01-22,Cash,Sun Taxi,270,4321.93,0.00,3943.18
2026-01-22,Cash,Tac - American United Dispatch,17,5737.76,0.00,5737.76
2026-01-22,Cash,Tac - Blue Diamond Dispatch,5,163.49,0.00,163.49
2026-01-22,Cash,Tac - Checker Cab Dispatch,23,238.26,0.00,238.26
2026-01-22,Cash,Tac - Yellow Cab Association,225,8599.29,0.00,8590.79
2026-01-22,Cash,Tac - Yellow Non Color,9,166.50,0.00,166.50
2026-01-22,Cash,Taxicab Insurance Agency  LLC,65,736.50,0.00,693.50
2026-01-22,Cash,Taxicab Insurance Agency Llc,445,6769.30,0.00,6104.50
2026-01-22,Cash,Top Cab,21,402.00,0.00,368.50
2026-01-22,Cash,Transit Administrative Center Inc,661,10567.99,0.00,9555.04
2026-01-22,Cash,U Taxicab,23,133.00,0.00,120.50
2026-01-22,Cash,Wolley Taxi,29,401.00,0.00,389.50
2026-01-22,Credit Card,312 Medallion Management Corp,8,311.80,58.05,217.75
2026-01-22,Credit Card,4053 - 40193 Adwar H. Nikola,3,198.80,37.30,124.50
2026-01-22,Credit Card,5 Star Taxi,290,14058.68,2114.60,10219.50
2026-01-22,Credit Card,5167 - 71969 5167 Taxi Inc,1,10.50,3.00,7.50
2026-01-22,Credit Card,Blue Ribbon Taxi Association,159,4035.78,723.28,2910.50
2026-01-22,Credit Card,Chicago City Taxi Association,76,1996.06,359.81,1469.75
2026-01-22,Credit Card,Chicago Independents,414,16266.85,2668.70,11588.64
2026-01-22,Credit Card,Chicago Taxicab,20,680.97,108.97,489.50
2026-01-22,Credit Card,Choice Taxi Association Inc,148,4299.92,686.14,2986.91
2026-01-22,Credit Card,City Service,547,19267.45,3281.36,13427.00
2026-01-22,Credit Card,Flash Cab,566,18990.89,3123.71,13572.75
2026-01-22,Credit Card,Globe Taxi,196,7600.55,1244.51,5372.00
2026-01-22,Credit Card,Koam Taxi Association,11,290.04,54.04,212.50
2026-01-22,Credit Card,Medallion Leasin,130,4398.80,688.43,3048.00
2026-01-22,Credit Card,Patriot Taxi Dba Peace Taxi Associat,3,73.83,12.83,55.50
2026-01-22,Credit Card,Setare Inc,7,445.18,71.18,295.50
2026-01-22,Credit Card,Star North Taxi Management Llc,8,375.94,60.19,276.25
2026-01-22,Credit Card,Sun Taxi,599,24104.31,4025.98,16867.96
2026-01-22,Credit Card,Taxicab Insurance Agency  LLC,109,3185.33,503.83,2217.00
2026-01-22,Credit Card,Taxicab Insurance Agency Llc,887,32364.38,5396.22,22761.20
2026-01-22,Credit Card,Top Cab,27,767.71,141.96,532.75
2026-01-22,Credit Card,Transit Administrative Center Inc,1352,38564.99,5944.76,29237.23
2026-01-22,Credit Card,U Taxicab,10,171.25,40.00,98.25
2026-01-22,Credit Card,Wolley Taxi,52,1459.05,230.80,1084.25
2026-01-22,Dispute,Taxicab Insurance Agency  LLC,1,6.25,0.00,6.25
2026-01-22,Dispute,Transit Administrative Center Inc,3,38.75,0.00,38.75
2026-01-22,Mobile,5 Star Taxi,375,6396.98,655.67,5410.91
2026-01-22,Mobile,Blue Ribbon Taxi Association,332,4699.90,401.07,4056.33
2026-01-22,Mobile,Chicago Independents,760,11749.34,1032.65,10048.44
2026-01-22,Mobile,Chicago Taxicab,11,360.64,55.92,280.22
2026-01-22,Mobile,Choice Taxi Association Inc,166,2572.58,193.02,2234.16
2026-01-22,Mobile,City Service,972,15696.85,1407.32,13544.78
2026-01-22,Mobile,Flash Cab,1107,16366.34,1415.24,14250.60
2026-01-22,Mobile,Globe Taxi,303,4601.26,421.84,3933.92
2026-01-22,Mobile,Koam Taxi Association,15,269.28,15.26,246.52
2026-01-22,Mobile,Medallion Leasin,178,2510.78,220.90,2148.38
2026-01-22,Mobile,Patriot Taxi Dba Peace Taxi Associat,3,31.69,0.00,29.19
2026-01-22,Mobile,Star North Taxi Management Llc,6,125.51,14.31,104.20
2026-01-22,Mobile,Sun Taxi,1087,17292.70,1416.93,14941.87
2026-01-22,Mobile,Tac - American United Dispatch,7,151.69,28.94,119.25
2026-01-22,Mobile,Tac - Blue Diamond Dispatch,12,199.81,24.53,169.28
2026-01-22,Mobile,Tac - Checker Cab Dispatch,54,748.39,134.33,587.06
2026-01-22,Mobile,Tac - Yellow Cab Association,364,6097.30,1067.17,4848.13
2026-01-22,Mobile,Tac - Yellow Non Color,2,46.82,9.87,35.95
2026-01-22,Mobile,Taxicab Insurance Agency Llc,1309,21524.29,2213.89,18215.15
2026-01-22,Mobile,Top Cab,27,379.66,43.13,311.03
2026-01-22,Mobile,Wolley Taxi,44,846.10,110.79,689.31
2026-01-22,No Charge,Transit Administrative Center Inc,39,537.82,0.00,490.32
2026-01-22,Prcard,5 Star Taxi,112,2751.07,11.07,2725.00
2026-01-22,Prcard,Blue Ribbon Taxi Association,57,1701.85,12.10,1687.75
2026-01-22,Prcard,Chicago Independents,63,1030.06,5.56,1022.00
2026-01-22,Prcard,Choice Taxi Association Inc,3,54.50,0.00,54.50
2026-01-22,Prcard,City Service,94,2085.62,15.12,2068.50
2026-01-22,Prcard,Flash Cab,808,18904.33,41.33,18834.00
2026-01-22,Prcard,Globe Taxi,27,736.75,0.00,736.75
2026-01-22,Prcard,Koam Taxi Association,3,61.75,0.00,61.75
2026-01-22,Prcard,Medallion Leasin,12,214.00,0.00,214.00
2026-01-22,Prcard,Sun Taxi,44,797.31,1.81,793.00
2026-01-22,Prcard,Taxicab Insurance Agency Llc,83,1848.02,12.27,1832.25
2026-01-22,Prcard,Top Cab,2,14.50,0.00,14.50
2026-01-22,Prcard,Wolley Taxi,5,60.75,0.00,60.75
2026-01-22,Prepaid,Blue Ribbon Taxi Association,6,25.25,0.00,22.25
2026-01-22,Unknown,3556 - 36214 RC Andrews Cab,4,46.00,0.00,46.00
2026-01-22,Unknown,5167 - 71969 5167 Taxi Inc,1,13.75,0.00,13.75
2026-01-22,Unknown,Chicago City Taxi Association,1,20.75,0.00,20.75
2026-01-22,Unknown,Choice Taxi Association Inc,7,187.50,0.00,182.50
2026-01-22,Unknown,Taxicab Insurance Agency  LLC,5,110.75,0.00,110.75
2026-01-22,Unknown,Transit Administrative Center Inc,331,7943.80,3.55,7851.75
2026-01-23,Cash,3556 - 36214 RC Andrews Cab,1,29.00,0.00,29.00
2026-01-23,Cash,5 Star Taxi,106,2372.71,0.00,2041.00
2026-01-23,Cash,5167 - 71969 5167 Taxi Inc,2,89.75,0.00,66.75
2026-01-23,Cash,Blue Ribbon Taxi Association,82,1102.75,0.00,1022.25
2026-01-23,Cash,Chicago City Taxi Association,44,508.50,0.00,482.50
2026-01-23,Cash,Chicago Independents,114,2497.47,0.00,2201.97
2026-01-23,Cash,Chicago Taxicab,3,20.00,0.00,20.00
2026-01-23,Cash,Choice Taxi Association Inc,44,737.51,0.00,614.26
2026-01-23,Cash,City Service,168,2964.25,0.00,2335.00
2026-01-23,Cash,Flash Cab,730,19899.46,0.00,19476.81
2026-01-23,Cash,Globe Taxi,61,1734.25,0.00,1136.00
2026-01-23,Cash,Medallion Leasin,52,880.25,0.00,773.25
2026-01-23,Cash,Patriot Taxi Dba Peace Taxi Associat,6,50.75,0.00,49.75
2026-01-23,Cash,Setare Inc,5,133.00,0.00,95.00
2026-01-23,Cash,Sun Taxi,188,3755.30,0.00,3240.00
2026-01-23,Cash,Tac - American United Dispatch,7,75.25,0.00,75.25
2026-01-23,Cash,Tac - Blue Diamond Dispatch,1,25.25,0.00,25.25
2026-01-23,Cash,Tac - Checker Cab Dispatch,24,302.26,0.00,299.76
2026-01-23,Cash,Tac - Yellow Cab Association,151,2028.02,0.00,2023.02
2026-01-23,Cash,Tac - Yellow Non Color,8,109.75,0.00,109.75
2026-01-23,Cash,Taxicab Insurance Agency  LLC,31,595.00,0.00,569.00
2026-01-23,Cash,Taxicab Insurance Agency Llc,240,4889.33,0.00,4263.75
2026-01-23,Cash,Top Cab,11,277.15,0.00,235.75
2026-01-23,Cash,Transit Administrative Center Inc,455,8252.35,0.00,7265.55
2026-01-23,Cash,U Taxicab,1,3.50,0.00,3.50
2026-01-23,Cash,Wolley Taxi,18,350.00,0.00,311.50
2026-01-23,Credit Card,2733 - 74600 Benny Jona,4,223.20,36.20,165.00
2026-01-23,Credit Card,312 Medallion Management Corp,2,106.25,19.50,78.75
2026-01-23,Credit Card,4053 - 40193 Adwar H. Nikola,2,167.05,33.55,98.50
2026-01-23,Credit Card,5 Star Taxi,221,11381.47,1649.54,8102.96
2026-01-23,Credit Card,5167 - 71969 5167 Taxi Inc,2,69.30,11.30,50.00
2026-01-23,Credit Card,Blue Ribbon Taxi Association,100,3895.04,585.79,2706.75
2026-01-23,Credit Card,Chicago City Taxi Association,44,1622.52,250.52,1158.50
2026-01-23,Credit Card,Chicago Independents,277,13437.71,2153.26,9601.50
2026-01-23,Credit Card,Chicago Taxicab,12,589.21,108.96,407.25
2026-01-23,Credit Card,Choice Taxi Association Inc,83,3465.49,559.34,2181.00
2026-01-23,Credit Card,City Service,329,14817.04,2444.69,10030.25
2026-01-23,Credit Card,Flash Cab,373,14499.84,2254.72,10507.50
2026-01-23,Credit Card,Globe Taxi,127,5905.25,911.60,4077.75
2026-01-23,Credit Card,Medallion Leasin,98,4056.24,569.59,2753.75
2026-01-23,Credit Card,Patriot Taxi Dba Peace Taxi Associat,2,54.99,5.74,44.25
2026-01-23,Credit Card,Setare Inc,9,477.48,86.48,275.50
2026-01-23,Credit Card,Star North Taxi Management Llc,4,200.49,27.24,157.75
2026-01-23,Credit Card,Sun Taxi,439,19720.89,3146.48,13472.78
2026-01-23,Credit Card,Taxicab Insurance Agency  LLC,62,3091.14,495.39,1994.50
2026-01-23,Credit Card,Taxicab Insurance Agency Llc,592,28312.10,4421.40,19609.75
2026-01-23,Credit Card,Top Cab,17,673.79,97.29,459.75
2026-01-23,Credit Card,Transit Administrative Center Inc,982,31342.46,4548.58,23167.73
2026-01-23,Credit Card,U Taxicab,4,227.25,47.25,163.00
2026-01-23,Credit Card,Wolley Taxi,28,1164.55,177.94,784.50
2026-01-23,Dispute,Transit Administrative Center Inc,3,97.75,0.00,63.50
2026-01-23,Mobile,5 Star Taxi,323,4747.56,429.94,3990.12
2026-01-23,Mobile,Blue Ribbon Taxi Association,261,3239.40,290.50,2779.90
2026-01-23,Mobile,Chicago Independents,576,8177.94,724.40,6968.54
2026-01-23,Mobile,Chicago Taxicab,2,101.65,13.65,77.50
2026-01-23,Mobile,Choice Taxi Association Inc,105,1265.68,89.60,1111.58
2026-01-23,Mobile,City Service,754,10082.21,867.97,8631.74
2026-01-23,Mobile,Flash Cab,1013,13573.60,1276.61,11615.99
2026-01-23,Mobile,Globe Taxi,266,3508.60,329.70,2939.40
2026-01-23,Mobile,Koam Taxi Association,7,72.94,0.00,69.44
2026-01-23,Mobile,Medallion Leasin,164,2230.50,210.63,1896.87
2026-01-23,Mobile,Patriot Taxi Dba Peace Taxi Associat,2,26.10,5.35,19.75
2026-01-23,Mobile,Setare Inc,2,141.90,21.15,27.75
2026-01-23,Mobile,Star North Taxi Management Llc,6,164.15,28.74,122.41
2026-01-23,Mobile,Sun Taxi,705,9680.25,841.99,8281.78
2026-01-23,Mobile,Tac - American United Dispatch,6,138.35,19.65,115.70
2026-01-23,Mobile,Tac - Checker Cab Dispatch,25,359.33,66.78,280.05
2026-01-23,Mobile,Tac - Yellow Cab Association,198,2950.47,546.34,2305.13
2026-01-23,Mobile,Tac - Yellow Non Color,7,128.95,23.39,102.06
2026-01-23,Mobile,Taxicab Insurance Agency Llc,867,12632.39,1332.36,10582.28
2026-01-23,Mobile,Top Cab,9,210.91,33.63,160.28
2026-01-23,Mobile,Wolley Taxi,31,458.79,51.35,375.94
2026-01-23,No Charge,Transit Administrative Center Inc,20,368.00,0.00,352.00
2026-01-23,Prcard,5 Star Taxi,75,1914.54,8.29,1906.25
2026-01-23,Prcard,Blue Ribbon Taxi Association,37,996.89,0.14,996.75
2026-01-23,Prcard,Chicago Independents,16,231.50,0.00,229.50
2026-01-23,Prcard,Choice Taxi Association Inc,4,79.00,0.00,79.00
2026-01-23,Prcard,City Service,67,1812.15,15.50,1794.75
2026-01-23,Prcard,Flash Cab,545,12884.57,61.57,12811.00
2026-01-23,Prcard,Globe Taxi,13,382.32,0.07,382.25
2026-01-23,Prcard,Medallion Leasin,3,30.00,0.00,30.00
2026-01-23,Prcard,Sun Taxi,37,690.85,0.35,690.50
2026-01-23,Prcard,Taxicab Insurance Agency Llc,52,1079.75,0.00,1079.75
2026-01-23,Prcard,Wolley Taxi,9,173.50,0.00,173.50
2026-01-23,Unknown,5167 - 71969 5167 Taxi Inc,1,7.50,0.00,7.50
2026-01-23,Unknown,Chicago City Taxi Association,1,13.75,0.00,12.75
2026-01-23,Unknown,Choice Taxi Association Inc,4,115.00,0.00,110.00
2026-01-23,Unknown,Transit Administrative Center Inc,220,5225.75,7.50,5185.75
2026-01-24,Cash,2733 - 74600 Benny Jona,1,48.50,0.00,44.50
2026-01-24,Cash,312 Medallion Management Corp,3,50.75,0.00,40.75
2026-01-24,Cash,5 Star Taxi,99,2597.76,0.00,2187.97
2026-01-24,Cash,5167 - 71969 5167 Taxi Inc,3,102.50,0.00,97.50
2026-01-24,Cash,Blue Ribbon Taxi Association,67,1272.50,0.00,1131.75
2026-01-24,Cash,Chicago City Taxi Association,33,581.25,0.00,525.25
2026-01-24,Cash,Chicago Independents,110,2641.30,0.00,2274.25
2026-01-24,Cash,Chicago Taxicab,14,404.00,0.00,340.00
2026-01-24,Cash,Choice Taxi Association Inc,20,338.00,0.00,259.25
2026-01-24,Cash,City Service,103,2366.25,0.00,2089.75
2026-01-24,Cash,Flash Cab,564,15447.25,0.00,15028.60
2026-01-24,Cash,Globe Taxi,44,916.00,0.00,823.00
2026-01-24,Cash,Koam Taxi Association,2,18.50,0.00,17.50
2026-01-24,Cash,Medallion Leasin,59,1479.87,0.00,1186.75
2026-01-24,Cash,Patriot Taxi Dba Peace Taxi Associat,1,17.75,0.00,13.75
2026-01-24,Cash,Star North Taxi Management Llc,3,154.00,0.00,103.00
2026-01-24,Cash,Sun Taxi,158,9265.34,0.00,8785.97
2026-01-24,Cash,Tac - American United Dispatch,8,2071.50,0.00,2071.50
2026-01-24,Cash,Tac - Checker Cab Dispatch,11,116.75,0.00,116.75
2026-01-24,Cash,Tac - Yellow Cab Association,126,808.12,0.00,808.12
2026-01-24,Cash,Tac - Yellow Non Color,8,91.00,0.00,91.00
2026-01-24,Cash,Taxicab Insurance Agency  LLC,37,857.50,0.00,689.50
2026-01-24,Cash,Taxicab Insurance Agency Llc,181,4424.25,0.00,3876.50
2026-01-24,Cash,Top Cab,17,423.75,0.00,362.75
2026-01-24,Cash,Transit Administrative Center Inc,384,6191.25,0.00,5599.25
2026-01-24,Cash,Wolley Taxi,20,406.25,0.00,333.25
2026-01-24,Credit Card,2733 - 74600 Benny Jona,3,150.00,15.00,108.00
2026-01-24,Credit Card,312 Medallion Management Corp,2,118.95,21.70,85.25
2026-01-24,Credit Card,4053 - 40193 Adwar H. Nikola,1,60.50,10.00,46.50
2026-01-24,Credit Card,5 Star Taxi,158,8179.73,1143.28,5907.00
2026-01-24,Credit Card,5167 - 71969 5167 Taxi Inc,2,62.05,9.55,46.00
2026-01-24,Credit Card,Blue Ribbon Taxi Association,83,3001.36,469.86,2172.00
2026-01-24,Credit Card,Chicago City Taxi Association,34,1132.73,177.48,802.25
2026-01-24,Credit Card,Chicago Independents,165,8004.82,1332.87,5479.00
2026-01-24,Credit Card,Chicago Taxicab,5,309.61,26.36,200.75
2026-01-24,Credit Card,Choice Taxi Association Inc,50,2047.68,309.18,1329.75
2026-01-24,Credit Card,City Service,198,8336.58,1289.59,5823.00
2026-01-24,Credit Card,Flash Cab,294,10866.99,1626.93,8003.25
2026-01-24,Credit Card,Globe Taxi,80,3348.32,533.32,2442.00
2026-01-24,Credit Card,Koam Taxi Association,2,64.80,12.80,47.00
2026-01-24,Credit Card,Medallion Leasin,57,1973.98,320.23,1330.00
2026-01-24,Credit Card,Setare Inc,9,451.75,69.50,276.75
2026-01-24,Credit Card,Star North Taxi Management Llc,6,262.80,47.80,194.50
2026-01-24,Credit Card,Sun Taxi,265,11954.81,1881.46,8225.00
2026-01-24,Credit Card,Taxicab Insurance Agency  LLC,37,1579.04,256.15,999.14
2026-01-24,Credit Card,Taxicab Insurance Agency Llc,351,16741.85,2617.21,12085.75
2026-01-24,Credit Card,Top Cab,6,256.71,37.71,186.00
2026-01-24,Credit Card,Transit Administrative Center Inc,749,20211.14,2782.81,15334.88
2026-01-24,Credit Card,Wolley Taxi,26,959.97,141.97,695.00
2026-01-24,Dispute,Transit Administrative Center Inc,4,118.00,0.00,84.00
2026-01-24,Mobile,5 Star Taxi,318,4858.84,375.13,4193.71
2026-01-24,Mobile,Blue Ribbon Taxi Association,296,4056.03,289.55,3585.48
2026-01-24,Mobile,Chicago Independents,613,7312.94,435.64,6472.30
2026-01-24,Mobile,Chicago Taxicab,33,357.52,13.48,327.54
2026-01-24,Mobile,Choice Taxi Association Inc,85,1036.63,39.24,949.89
2026-01-24,Mobile,City Service,661,8474.01,562.90,7477.61
2026-01-24,Mobile,Flash Cab,1327,16018.81,886.11,14395.19
2026-01-24,Mobile,Globe Taxi,228,3050.00,233.64,2656.36
2026-01-24,Mobile,Koam Taxi Association,16,181.60,0.00,173.60
2026-01-24,Mobile,Medallion Leasin,212,2621.10,163.79,2334.31
2026-01-24,Mobile,Patriot Taxi Dba Peace Taxi Associat,2,93.60,14.10,70.50
2026-01-24,Mobile,Setare Inc,2,75.21,10.96,49.25
2026-01-24,Mobile,Star North Taxi Management Llc,9,153.05,29.83,113.72
2026-01-24,Mobile,Sun Taxi,800,10978.07,804.49,9572.58
2026-01-24,Mobile,Tac - American United Dispatch,10,155.04,31.93,118.11
2026-01-24,Mobile,Tac - Blue Diamond Dispatch,3,40.32,8.97,29.85
2026-01-24,Mobile,Tac - Checker Cab Dispatch,19,352.45,63.72,279.23
2026-01-24,Mobile,Tac - Yellow Cab Association,173,2812.12,510.16,2215.46
2026-01-24,Mobile,Tac - Yellow Non Color,4,72.61,12.08,58.53
2026-01-24,Mobile,Taxicab Insurance Agency Llc,947,12829.40,981.62,11103.26
2026-01-24,Mobile,Top Cab,15,221.25,28.68,179.07
2026-01-24,Mobile,Wolley Taxi,33,574.40,56.97,488.93
2026-01-24,No Charge,Taxicab Insurance Agency  LLC,1,7.50,0.00,3.50
2026-01-24,No Charge,Transit Administrative Center Inc,22,469.30,0.00,383.25
2026-01-24,Prcard,5 Star Taxi,50,1454.02,0.77,1453.25
2026-01-24,Prcard,Blue Ribbon Taxi Association,49,1401.00,6.25,1394.75
2026-01-24,Prcard,Chicago Independents,19,327.57,0.07,327.50
2026-01-24,Prcard,Choice Taxi Association Inc,4,79.00,0.00,79.00
2026-01-24,Prcard,City Service,52,1444.50,0.00,1443.00
2026-01-24,Prcard,Flash Cab,450,11192.38,60.63,11119.75
2026-01-24,Prcard,Globe Taxi,25,768.10,12.10,756.00
2026-01-24,Prcard,Medallion Leasin,4,79.25,0.00,78.25
2026-01-24,Prcard,Sun Taxi,22,461.25,4.75,456.50
2026-01-24,Prcard,Taxicab Insurance Agency Llc,41,845.87,13.12,827.75
2026-01-24,Prcard,Wolley Taxi,2,81.65,8.40,73.25
2026-01-24,Unknown,5167 - 71969 5167 Taxi Inc,2,59.00,0.00,59.00
2026-01-24,Unknown,Choice Taxi Association Inc,2,61.00,0.00,59.00
2026-01-24,Unknown,Taxicab Insurance Agency  LLC,7,127.75,0.00,126.75
2026-01-24,Unknown,Transit Administrative Center Inc,172,4331.75,0.00,4279.75
2026-01-25,Cash,2733 - 74600 Benny Jona,4,108.00,0.00,93.00
2026-01-25,Cash,312 Medallion Management Corp,3,100.75,0.00,96.75
2026-01-25,Cash,5 Star Taxi,111,2892.84,0.00,2435.00
2026-01-25,Cash,5167 - 71969 5167 Taxi Inc,6,174.50,0.00,154.50
2026-01-25,Cash,Blue Ribbon Taxi Association,64,1444.11,0.00,1334.26
2026-01-25,Cash,Chicago City Taxi Association,22,228.25,0.00,215.25
2026-01-25,Cash,Chicago Independents,63,1858.00,0.00,1552.00
2026-01-25,Cash,Chicago Taxicab,3,54.25,0.00,49.25
2026-01-25,Cash,Choice Taxi Association Inc,13,271.50,0.00,218.75
2026-01-25,Cash,City Service,105,2580.49,0.00,2262.75
2026-01-25,Cash,Flash Cab,463,13933.83,0.00,13574.08
2026-01-25,Cash,Globe Taxi,35,992.70,0.00,888.50
2026-01-25,Cash,Medallion Leasin,35,965.26,0.00,858.76
2026-01-25,Cash,Patriot Taxi Dba Peace Taxi Associat,2,77.50,0.00,69.50
2026-01-25,Cash,Setare Inc,2,42.00,0.00,37.00
2026-01-25,Cash,Star North Taxi Management Llc,3,79.00,0.00,75.00
2026-01-25,Cash,Sun Taxi,118,3454.77,0.00,2885.82
2026-01-25,Cash,Tac - American United Dispatch,4,89.31,0.00,89.31
2026-01-25,Cash,Tac - Blue Diamond Dispatch,4,68.75,0.00,68.75
2026-01-25,Cash,Tac - Checker Cab Dispatch,12,136.00,0.00,136.00
2026-01-25,Cash,Tac - Yellow Cab Association,120,3997.81,0.00,3997.81
2026-01-25,Cash,Tac - Yellow Non Color,2,28.50,0.00,28.50
2026-01-25,Cash,Taxicab Insurance Agency  LLC,20,440.00,0.00,399.50
